doc,A_sent_id,A_speaker,A_text,A_sound_url,A_tokens,A_pos_tags,B_sent_id,B_speaker,B_text,B_sound_url,B_has_verbal_bc,B_tokens,B_pos_tags,B_token_count,B_all_in_lexicon,first_token_form,first_token_lemma,first_token_upos,first_token_deprel,backchannel_type,A_is_question,B_has_content,warnings,keep?
Gos200,Gos200.s87,Af-info-05596,"eee , ja , v bistvu , glejte , ker ima dejansko , eee , vpliv na to , da telo se sprosti .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s87.mp3,eee ja v bistvu glejte ker ima dejansko eee vpliv na to da telo se sprosti,INTJ PART ADP NOUN VERB SCONJ VERB ADV INTJ NOUN ADP DET SCONJ NOUN PRON VERB,Gos200.s88,Bm-klic-02237,"aha , razumem .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s88.mp3,1,aha razumem,INTJ VERB,2,1,aha,aha,INTJ,discourse,understanding,0,1,HAS_CONTENT; HAS_VERBAL_BC,
Gos200,Gos200.s89,Af-info-05596,"ker v bistvu , ko mi ogrejemo mišice",https://nl.ijs.si/project/gos20/Gos200/Gos200.s89.mp3,ker v bistvu ko mi ogrejemo mišice,SCONJ ADP NOUN SCONJ PRON VERB NOUN,Gos200.s90,Bm-klic-02237,aha .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s90.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos200,Gos200.s92,Af-info-05596,"kar seveda na splošno deluje dobro na zdravje , naše počutje , potem tudi seveda psihično , ne .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s92.mp3,kar seveda na splošno deluje dobro na zdravje naše počutje potem tudi seveda psihično ne,PRON PART ADP ADV VERB ADV ADP NOUN DET NOUN ADV PART PART ADJ PART,Gos200.s93,Bm-klic-02237,mhm .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s93.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos200,Gos200.s93,Bm-klic-02237,mhm .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s93.mp3,mhm,INTJ,Gos200.s94,Af-info-05596,eee .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s94.mp3,0,eee,INTJ,1,1,eee,eee,INTJ,root,filler,0,0,OK,
Gos200,Gos200.s95,Af-info-05596,"in , eee , v bistvu , zdaj , eee , morda nekaterim sicer , eee , nekateri pravijo , da malo z leti , ko to uporabljajo , jim je malo dolgotrajno to segrevanje v vodi .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s95.mp3,in eee v bistvu zdaj eee morda nekaterim sicer eee nekateri pravijo da malo z leti ko to uporabljajo jim je malo dolgotrajno to segrevanje v vodi,CCONJ INTJ ADP NOUN ADV INTJ PART DET PART INTJ DET VERB SCONJ DET ADP NOUN SCONJ DET VERB PRON AUX DET ADJ DET NOUN ADP NOUN,Gos200.s96,Bm-klic-02237,aha .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s96.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos200,Gos200.s98,Af-info-05596,da ni treba tule neke elektrike ali pa česar koli drugega .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s98.mp3,da ni treba tule neke elektrike ali pa česar koli drugega,SCONJ VERB ADV ADV DET NOUN CCONJ CCONJ PRON PART ADJ,Gos200.s99,Bm-klic-02237,"ja , ja .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s99.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos200,Gos200.s104,Af-info-05596,"prva naša naloga je , da se to predstavi višj- , eee , višjemu delu populacije v Sloveniji , ker je pač na , na- , eee , v naši državi je to bolj novo .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s104.mp3,prva naša naloga je da se to predstavi višj- eee višjemu delu populacije v Sloveniji ker je pač na na- eee v naši državi je to bolj novo,ADJ DET NOUN AUX SCONJ PRON DET VERB X INTJ ADJ NOUN NOUN ADP PROPN SCONJ AUX PART ADP X INTJ ADP DET NOUN AUX DET ADV ADJ,Gos200.s105,Bm-klic-02237,"aha , razumem , ja .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s105.mp3,1,aha razumem ja,INTJ VERB PART,3,1,aha,aha,INTJ,discourse,understanding,0,1,HAS_CONTENT; HAS_VERBAL_BC,
Gos200,Gos200.s106,Af-info-05596,"eee , zdaj .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s106.mp3,eee zdaj,INTJ ADV,Gos200.s107,Bm-klic-02237,"aha , razumem .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s107.mp3,1,aha razumem,INTJ VERB,2,1,aha,aha,INTJ,discourse,understanding,0,1,HAS_CONTENT; HAS_VERBAL_BC,
Gos200,Gos200.s109,Af-info-05596,"v bistvu je tako , dobite tole oblogo za gretje rok , ki jo v bistvu vi dejansko deluje na enakem principu .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s109.mp3,v bistvu je tako dobite tole oblogo za gretje rok ki jo v bistvu vi dejansko deluje na enakem principu,ADP NOUN VERB ADV VERB DET NOUN ADP NOUN NOUN SCONJ PRON ADP NOUN PRON ADV VERB ADP DET NOUN,Gos200.s110,Bm-klic-02237,aha .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s110.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos200,Gos200.s111,Af-info-05596,"vi pa dejansko potem vidite , ne , kakšno , kakšen efekt ima že , ne vem , na dlani in na roke .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s111.mp3,vi pa dejansko potem vidite ne kakšno kakšen efekt ima že ne vem na dlani in na roke,PRON CCONJ ADV ADV VERB PART DET DET NOUN VERB PART PART VERB ADP NOUN CCONJ ADP NOUN,Gos200.s112,Bm-klic-02237,aha .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s112.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos200,Gos200.s118,Af-info-05596,"če vam ne ustreza , vi vrnete in je povrnjen ves denar .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s118.mp3,če vam ne ustreza vi vrnete in je povrnjen ves denar,SCONJ PRON PART VERB PRON VERB CCONJ AUX ADJ DET NOUN,Gos200.s119,Bm-klic-02237,aha .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s119.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos200,Gos200.s123,Af-info-05596,"eee , v bistvu , m- , naj ne bi bilo slabih učinkov pri otrocih , ne .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s123.mp3,eee v bistvu m- naj ne bi bilo slabih učinkov pri otrocih ne,INTJ ADP NOUN X PART PART AUX VERB ADJ NOUN ADP NOUN PART,Gos200.s124,Bm-klic-02237,aha .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s124.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos204,Gos204.s56,Bf-info-02319,"eee , varianta je , da se usedete v čolne , ne vem , a la na Otočcu , pa pridete v dveh urah do Kostanjevice in pol je tam naprej p- , piknik .",https://nl.ijs.si/project/gos20/Gos204/Gos204.s56.mp3,eee varianta je da se usedete v čolne ne vem a la na Otočcu pa pridete v dveh urah do Kostanjevice in pol je tam naprej p- piknik,INTJ NOUN AUX SCONJ PRON VERB ADP NOUN PART VERB ADV ADV ADP PROPN CCONJ VERB ADP NUM NOUN ADP PROPN CCONJ DET VERB ADV ADV X NOUN,Gos204.s57,Af-stra-02233,aha .,https://nl.ijs.si/project/gos20/Gos204/Gos204.s57.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos209,Gos209.s70,Am-info-05594,"ampak , eee , sandali , kakšne superge recimo tudi pridejo v poštev .",https://nl.ijs.si/project/gos20/Gos209/Gos209.s70.mp3,ampak eee sandali kakšne superge recimo tudi pridejo v poštev,CCONJ INTJ NOUN DET NOUN VERB PART VERB ADP NOUN,Gos209.s71,Bf-klic-05595,"aha , aha .",https://nl.ijs.si/project/gos20/Gos209/Gos209.s71.mp3,0,aha aha,INTJ INTJ,2,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos209,Gos209.s72,Am-info-05594,"eem , lahka obutev , v vsakem primeru .",https://nl.ijs.si/project/gos20/Gos209/Gos209.s72.mp3,eem lahka obutev v vsakem primeru,INTJ ADJ NOUN ADP DET NOUN,Gos209.s73,Bf-klic-05595,"aha , aha .",https://nl.ijs.si/project/gos20/Gos209/Gos209.s73.mp3,0,aha aha,INTJ INTJ,2,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos209,Gos209.s81,Am-info-05594,"eee , ja , prehrana .",https://nl.ijs.si/project/gos20/Gos209/Gos209.s81.mp3,eee ja prehrana,INTJ PART NOUN,Gos209.s82,Bf-klic-05595,mhm .,https://nl.ijs.si/project/gos20/Gos209/Gos209.s82.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos210,Gos210.s14,Bf-stra-02265,"aha , [name:address] , [name:address] .",https://nl.ijs.si/project/gos20/Gos210/Gos210.s14.mp3,aha [name:address] [name:address],INTJ PROPN PROPN,Gos210.s15,Af-prod-02278,"aha , dobro , okej .",https://nl.ijs.si/project/gos20/Gos210/Gos210.s15.mp3,0,aha dobro okej,INTJ ADV ADV,3,1,aha,aha,INTJ,discourse,understanding,0,0,OK,
Gos214,Gos214.s97,Am-prod-02274,"to pa več ali manj že imajo vsi trekingi , od tistega , recimo , bom rekel , od štiristo evrov naprej .",https://nl.ijs.si/project/gos20/Gos214/Gos214.s97.mp3,to pa več ali manj že imajo vsi trekingi od tistega recimo bom rekel od štiristo evrov naprej,DET CCONJ DET CCONJ DET PART VERB DET NOUN ADP DET VERB AUX VERB ADP NUM NOUN ADV,Gos214.s98,Bm-stra-02275,mhm .,https://nl.ijs.si/project/gos20/Gos214/Gos214.s98.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos214,Gos214.s99,Bm-stra-02275,"aha , aha .",https://nl.ijs.si/project/gos20/Gos214/Gos214.s99.mp3,aha aha,INTJ INTJ,Gos214.s100,Am-prod-02274,ne .,https://nl.ijs.si/project/gos20/Gos214/Gos214.s100.mp3,0,ne,PART,1,1,ne,ne,PART,root,agreement,0,0,OK,
Gos215,Gos215.s17,Bf-stra-02273,pa .,https://nl.ijs.si/project/gos20/Gos215/Gos215.s17.mp3,pa,CCONJ,Gos215.s18,Am-prod-02272,"ja , ja .",https://nl.ijs.si/project/gos20/Gos215/Gos215.s18.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos217,Gos217.s106,Bf-ssta-10002,a [name:personal] flancatov najedla se .,https://nl.ijs.si/project/gos20/Gos217/Gos217.s106.mp3,a [name:personal] flancatov najedla se,ADV PROPN NOUN VERB PRON,Gos217.s107,Ef-soro-10003,ja .,https://nl.ijs.si/project/gos20/Gos217/Gos217.s107.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos219,Gos219.s83,Am-soro-02104,to je brat od tega [name:personal] pa od teh .,https://nl.ijs.si/project/gos20/Gos219/Gos219.s83.mp3,to je brat od tega [name:personal] pa od teh,DET AUX NOUN ADP DET PROPN CCONJ ADP DET,Gos219.s84,Bm-otro-02105,"ja , ja , ja , ja .",https://nl.ijs.si/project/gos20/Gos219/Gos219.s84.mp3,0,ja ja ja ja,PART PART PART PART,4,1,ja,ja,PART,root,agreement,0,1,HAS_CONTENT,
Gos219,Gos219.s94,Bm-otro-02105,[name:personal] je doma .,https://nl.ijs.si/project/gos20/Gos219/Gos219.s94.mp3,[name:personal] je doma,PROPN VERB ADV,Gos219.s95,Df-soro-02107,ne .,https://nl.ijs.si/project/gos20/Gos219/Gos219.s95.mp3,0,ne,PART,1,1,ne,ne,PART,root,agreement,0,0,OK,
Gos220,Gos220.s58,Df-otro-05614,"ma ja , to mi hodi gor , ma ni lepo , da v elastiki .",https://nl.ijs.si/project/gos20/Gos220/Gos220.s58.mp3,ma ja to mi hodi gor ma ni lepo da v elastiki,PART PART DET PRON VERB ADV PART AUX ADJ SCONJ ADP NOUN,Gos220.s59,Cf-otro-05613,ja .,https://nl.ijs.si/project/gos20/Gos220/Gos220.s59.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos220,Gos220.s70,Df-otro-05614,ma si ga zašila ?,https://nl.ijs.si/project/gos20/Gos220/Gos220.s70.mp3,ma si ga zašila,PART AUX PRON VERB,Gos220.s71,Af-star-05611,ne .,https://nl.ijs.si/project/gos20/Gos220/Gos220.s71.mp3,0,ne,PART,1,1,ne,ne,PART,root,agreement,1,0,A_IS_QUESTION,
Gos220,Gos220.s79,Af-star-05611,"ma vzemi tudi kaj dolgega , veš .",https://nl.ijs.si/project/gos20/Gos220/Gos220.s79.mp3,ma vzemi tudi kaj dolgega veš,PART VERB PART PRON ADJ VERB,Gos220.s80,Bm-star-05612,ja .,https://nl.ijs.si/project/gos20/Gos220/Gos220.s80.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos220,Gos220.s88,Bm-star-05612,"se spomniš zadnjič , ko smo bili oblečeni kot sredi zime .",https://nl.ijs.si/project/gos20/Gos220/Gos220.s88.mp3,se spomniš zadnjič ko smo bili oblečeni kot sredi zime,PRON VERB ADV SCONJ AUX AUX ADJ SCONJ ADP NOUN,Gos220.s89,Af-star-05611,ja .,https://nl.ijs.si/project/gos20/Gos220/Gos220.s89.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos220,Gos220.s92,Cf-otro-05613,"glej , jaz se ne spomnim , kdaj sem bila za svoj rojstni dan razgaljena , tako kakor se spodobi osmega avgusta .",https://nl.ijs.si/project/gos20/Gos220/Gos220.s92.mp3,glej jaz se ne spomnim kdaj sem bila za svoj rojstni dan razgaljena tako kakor se spodobi osmega avgusta,VERB PRON PRON PART VERB ADV AUX AUX ADP DET ADJ NOUN ADJ ADV SCONJ PRON VERB ADJ NOUN,Gos220.s93,Bm-star-05612,ja .,https://nl.ijs.si/project/gos20/Gos220/Gos220.s93.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos220,Gos220.s93,Bm-star-05612,ja .,https://nl.ijs.si/project/gos20/Gos220/Gos220.s93.mp3,ja,PART,Gos220.s94,Af-star-05611,ja .,https://nl.ijs.si/project/gos20/Gos220/Gos220.s94.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos220,Gos220.s100,Af-star-05611,"[name:personal] , ti zvoni telefon .",https://nl.ijs.si/project/gos20/Gos220/Gos220.s100.mp3,[name:personal] ti zvoni telefon,PROPN PRON VERB NOUN,Gos220.s101,Df-otro-05614,ja .,https://nl.ijs.si/project/gos20/Gos220/Gos220.s101.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos220,Gos220.s103,Cf-otro-05613,"ma ja , ma se lahko tako segreje ?",https://nl.ijs.si/project/gos20/Gos220/Gos220.s103.mp3,ma ja ma se lahko tako segreje,PART PART PART PRON ADV ADV VERB,Gos220.s104,Af-star-05611,"ja , ja .",https://nl.ijs.si/project/gos20/Gos220/Gos220.s104.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,1,0,A_IS_QUESTION,
Gos220,Gos220.s109,Cf-otro-05613,"lani se spomnim , eee , za moj rojstni dan , čakaj , za moj rojstni dan , za moj rojstni dan , lani se spomnim , kaj , iz Ljubljane sem prišla , kako sem prišla iz Lub- , ja , sem prišla iz Ljubljane , se mi zdi celo , in sem bila v trenirki tule , ko sem gledala k- , ali se misli še kaj uscati ali kaj .",https://nl.ijs.si/project/gos20/Gos220/Gos220.s109.mp3,lani se spomnim eee za moj rojstni dan čakaj za moj rojstni dan za moj rojstni dan lani se spomnim kaj iz Ljubljane sem prišla kako sem prišla iz Lub- ja sem prišla iz Ljubljane se mi zdi celo in sem bila v trenirki tule ko sem gledala k- ali se misli še kaj uscati ali kaj,ADV PRON VERB INTJ ADP DET ADJ NOUN VERB ADP DET ADJ NOUN ADP DET ADJ NOUN ADV PRON VERB PRON ADP PROPN AUX VERB ADV AUX VERB ADP X PART AUX VERB ADP PROPN PRON PRON VERB PART CCONJ AUX VERB ADP NOUN ADV SCONJ AUX VERB X ADV PRON VERB PART ADV VERB CCONJ PRON,Gos220.s110,Bm-star-05612,ja .,https://nl.ijs.si/project/gos20/Gos220/Gos220.s110.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos223,Gos223.s347,Cf-prij-05587,kako smešno .,https://nl.ijs.si/project/gos20/Gos223/Gos223.s347.mp3,kako smešno,ADV ADV,Gos223.s348,Bf-prij-05586,ja .,https://nl.ijs.si/project/gos20/Gos223/Gos223.s348.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos223,Gos223.s353,Cf-prij-05587,"kakor jaz , samo ruso in belo .",https://nl.ijs.si/project/gos20/Gos223/Gos223.s353.mp3,kakor jaz samo ruso in belo,SCONJ PRON PART ADJ CCONJ ADJ,Gos223.s354,Af-prij-05585,"a , ja .",https://nl.ijs.si/project/gos20/Gos223/Gos223.s354.mp3,0,a ja,INTJ PART,2,1,a,a,INTJ,root,continuer,0,0,OK,
Gos223,Gos223.s356,Af-prij-05585,"ona , ki je govorila s [name:personal] ?",https://nl.ijs.si/project/gos20/Gos223/Gos223.s356.mp3,ona ki je govorila s [name:personal],PRON SCONJ AUX VERB ADP PROPN,Gos223.s357,Cf-prij-05587,ja .,https://nl.ijs.si/project/gos20/Gos223/Gos223.s357.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,1,0,A_IS_QUESTION,
Gos223,Gos223.s360,Af-prij-05585,"eee , ki",https://nl.ijs.si/project/gos20/Gos223/Gos223.s360.mp3,eee ki,INTJ SCONJ,Gos223.s361,Bf-prij-05586,mhm .,https://nl.ijs.si/project/gos20/Gos223/Gos223.s361.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos224,Gos224.s89,Bf-prij-07191,[name:personal] [name:surname] je bila .,https://nl.ijs.si/project/gos20/Gos224/Gos224.s89.mp3,[name:personal] [name:surname] je bila,PROPN PROPN AUX VERB,Gos224.s90,Af-prij-07190,mmm .,https://nl.ijs.si/project/gos20/Gos224/Gos224.s90.mp3,0,mmm,INTJ,1,1,mmm,mmm,INTJ,root,continuer,0,0,OK,
Gos224,Gos224.s96,Af-prij-07190,[name:surname] sem videla .,https://nl.ijs.si/project/gos20/Gos224/Gos224.s96.mp3,[name:surname] sem videla,PROPN AUX VERB,Gos224.s97,Bf-prij-07191,ja .,https://nl.ijs.si/project/gos20/Gos224/Gos224.s97.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos224,Gos224.s117,Bf-prij-07191,"[name:surname] , [name:surname] .",https://nl.ijs.si/project/gos20/Gos224/Gos224.s117.mp3,[name:surname] [name:surname],PROPN PROPN,Gos224.s118,Af-prij-07190,"mhm , mhm .",https://nl.ijs.si/project/gos20/Gos224/Gos224.s118.mp3,0,mhm mhm,INTJ INTJ,2,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos224,Gos224.s118,Af-prij-07190,"mhm , mhm .",https://nl.ijs.si/project/gos20/Gos224/Gos224.s118.mp3,mhm mhm,INTJ INTJ,Gos224.s119,Bf-prij-07191,aha .,https://nl.ijs.si/project/gos20/Gos224/Gos224.s119.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos224,Gos224.s120,Af-prij-07190,pa on .,https://nl.ijs.si/project/gos20/Gos224/Gos224.s120.mp3,pa on,CCONJ PRON,Gos224.s121,Bf-prij-07191,ja ja .,https://nl.ijs.si/project/gos20/Gos224/Gos224.s121.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos224,Gos224.s142,Bf-prij-07191,"pa je povedala , da je od tukaj doma , da je nasproti šole bila doma kot mlada , ne .",https://nl.ijs.si/project/gos20/Gos224/Gos224.s142.mp3,pa je povedala da je od tukaj doma da je nasproti šole bila doma kot mlada ne,CCONJ AUX VERB SCONJ VERB ADP ADV ADV SCONJ AUX ADP NOUN VERB ADV SCONJ ADJ PART,Gos224.s143,Af-prij-07190,"mhm , mhm .",https://nl.ijs.si/project/gos20/Gos224/Gos224.s143.mp3,0,mhm mhm,INTJ INTJ,2,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos224,Gos224.s144,Bf-prij-07191,"eee , da je , da so jo imeli rad učitelji , ne , in vse se je videlo , da dobro govori in vse , ne .",https://nl.ijs.si/project/gos20/Gos224/Gos224.s144.mp3,eee da je da so jo imeli rad učitelji ne in vse se je videlo da dobro govori in vse ne,INTJ SCONJ AUX SCONJ AUX PRON VERB ADV NOUN PART CCONJ DET PRON AUX VERB SCONJ ADV VERB CCONJ DET PART,Gos224.s145,Af-prij-07190,"mhm , mhm .",https://nl.ijs.si/project/gos20/Gos224/Gos224.s145.mp3,0,mhm mhm,INTJ INTJ,2,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos224,Gos224.s146,Bf-prij-07191,"da , kako lep kraj , ampak pač , mož je menda od dol ali kupila sta to , ne vem , da sta zdaj na Jeprenku .",https://nl.ijs.si/project/gos20/Gos224/Gos224.s146.mp3,da kako lep kraj ampak pač mož je menda od dol ali kupila sta to ne vem da sta zdaj na Jeprenku,SCONJ ADV ADJ NOUN CCONJ PART NOUN VERB PART ADP ADV CCONJ VERB AUX DET PART VERB SCONJ VERB ADV ADP PROPN,Gos224.s147,Af-prij-07190,mhm .,https://nl.ijs.si/project/gos20/Gos224/Gos224.s147.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos225,Gos225.s342,Em-prij-02349,"ne , daj , naj požri , naj požre tisto , kaj je .",https://nl.ijs.si/project/gos20/Gos225/Gos225.s342.mp3,ne daj naj požri naj požre tisto kaj je,PART VERB PART VERB PART VERB DET PRON AUX,Gos225.s343,Hf-prij-02352,ne .,https://nl.ijs.si/project/gos20/Gos225/Gos225.s343.mp3,0,ne,PART,1,1,ne,ne,PART,root,agreement,0,0,OK,
Gos225,Gos225.s352,Am-prij-02345,boš sok ?,https://nl.ijs.si/project/gos20/Gos225/Gos225.s352.mp3,boš sok,VERB NOUN,Gos225.s353,Bm-prij-02346,aja .,https://nl.ijs.si/project/gos20/Gos225/Gos225.s353.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,1,0,A_IS_QUESTION,
Gos225,Gos225.s360,Cm-prij-02347,"kaj tako si , da bi dala ona kaj noter , ne vem , ko ima , kaj jaz vem .",https://nl.ijs.si/project/gos20/Gos225/Gos225.s360.mp3,kaj tako si da bi dala ona kaj noter ne vem ko ima kaj jaz vem,PRON ADV VERB SCONJ AUX VERB PRON PRON ADV PART VERB SCONJ VERB PRON PRON VERB,Gos225.s361,Bm-prij-02346,hm .,https://nl.ijs.si/project/gos20/Gos225/Gos225.s361.mp3,0,hm,INTJ,1,1,hm,hm,INTJ,root,continuer,0,0,OK,
Gos226,Gos226.s82,Am-star-02240,[name:personal] so ga dali .,https://nl.ijs.si/project/gos20/Gos226/Gos226.s82.mp3,[name:personal] so ga dali,PROPN AUX PRON VERB,Gos226.s83,Cf-otro-02242,aja .,https://nl.ijs.si/project/gos20/Gos226/Gos226.s83.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos227,Gos227.s66,Bf-soro-05616,eno hišo in eno vilo in ne vem,https://nl.ijs.si/project/gos20/Gos227/Gos227.s66.mp3,eno hišo in eno vilo in ne vem,NUM NOUN CCONJ NUM NOUN CCONJ PART VERB,Gos227.s67,Af-soro-05615,"ja , ja .",https://nl.ijs.si/project/gos20/Gos227/Gos227.s67.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos228,Gos228.s87,Tf-sode-01617,a ma proti Abitanti ?,https://nl.ijs.si/project/gos20/Gos228/Gos228.s87.mp3,a ma proti Abitanti,PART PART ADP PROPN,Gos228.s88,Rm-sode-01614,ja .,https://nl.ijs.si/project/gos20/Gos228/Gos228.s88.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,1,0,A_IS_QUESTION,
Gos228,Gos228.s90,Sf-sode-01618,"aaa , tista , ki je na , na , na križišču .",https://nl.ijs.si/project/gos20/Gos228/Gos228.s90.mp3,aaa tista ki je na na na križišču,INTJ DET SCONJ VERB ADP ADP ADP NOUN,Gos228.s91,Rm-sode-01614,ja .,https://nl.ijs.si/project/gos20/Gos228/Gos228.s91.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos228,Gos228.s91,Rm-sode-01614,ja .,https://nl.ijs.si/project/gos20/Gos228/Gos228.s91.mp3,ja,PART,Gos228.s92,If-sode-01616,"ja , ja .",https://nl.ijs.si/project/gos20/Gos228/Gos228.s92.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos228,Gos228.s92,If-sode-01616,"ja , ja .",https://nl.ijs.si/project/gos20/Gos228/Gos228.s92.mp3,ja ja,PART PART,Gos228.s93,Sf-sode-01618,"ja , ja .",https://nl.ijs.si/project/gos20/Gos228/Gos228.s93.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos228,Gos228.s94,If-sode-01616,"no , in tam recimo , veš kje , jaz sem zavila že , že tam pri Škocjanu sem kar zavila na staro cesto , ker sem rekla , brez veze za ta dva metra iti na avtocesto , ne .",https://nl.ijs.si/project/gos20/Gos228/Gos228.s94.mp3,no in tam recimo veš kje jaz sem zavila že že tam pri Škocjanu sem kar zavila na staro cesto ker sem rekla brez veze za ta dva metra iti na avtocesto ne,PART CCONJ ADV VERB VERB ADV PRON AUX VERB PART PART ADV ADP PROPN AUX ADV VERB ADP ADJ NOUN SCONJ AUX VERB ADP NOUN ADP DET NUM NOUN VERB ADP NOUN PART,Gos228.s95,Sf-sode-01618,ja .,https://nl.ijs.si/project/gos20/Gos228/Gos228.s95.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos229,Gos229.s333,Ef-ssta-06566,"še celo spočit , ker si bil dosti na zraku .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s333.mp3,še celo spočit ker si bil dosti na zraku,PART PART ADJ SCONJ AUX VERB DET ADP NOUN,Gos229.s334,Lf-otro-06567,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s334.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos229,Gos229.s344,Lf-otro-06567,"vse , vse vpliva , zato ker je že vse tako povezano med sabo , a ne .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s344.mp3,vse vse vpliva zato ker je že vse tako povezano med sabo a ne,DET DET VERB ADV SCONJ AUX PART DET ADV ADJ ADP PRON PART PART,Gos229.s345,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s345.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
